K,mu_f,ks,kf,tb,policy,population,arrivals,accepted,refused_stage1,stage2_refused,blank_pages,permanent_blanks,completed,refused_stage1_rate,blank_pages_rate_given_accepted,permanent_blank_rate_given_accepted,mean_sojourn_weighted
3,1.0,30,5,10.0,fifo,PREPA,2660,2660,0,757,757,757,1878,0.0,0.28458646616541355,0.28458646616541355,6.766003269165187
3,1.0,30,5,10.0,priority_ing,ING,12706,4240,0,2219,2219,2219,1974,0.0,0.5233490566037736,0.5233490566037736,5.749664389603576
3,1.0,30,5,10.0,priority_ing,PREPA,2579,2579,0,738,738,738,1812,0.0,0.2861574253586662,0.2861574253586662,6.982302953506942
3,1.0,30,5,10.0,split_servers,ING,12629,3548,678,1489,1489,1489,2014,0.05368596088368042,0.41967305524239007,0.41967305524239007,5.332722210043918
3,1.0,30,5,10.0,split_servers,PREPA,2527,2292,235,487,487,487,1632,0.09299564701226751,0.212478184991274,0.212478184991274,42.10002728385077
3,1.0,30,5,30.0,fifo,ING,12812,4175,3,2585,2585,2585,1589,0.0002341554792382142,0.6191616766467066,0.6191616766467066,7.311964099218196
3,1.0,30,5,30.0,fifo,PREPA,2532,2532,0,707,707,707,1787,0.0,0.2792259083728278,0.2792259083728278,6.143163318831507
3,1.0,30,5,30.0,priority_ing,ING,12603,4028,0,2523,2523,2523,1505,0.0,0.6263654419066534,0.6263654419066534,6.391404728461954
3,1.0,30,5,30.0,priority_ing,PREPA,2578,2578,0,640,640,640,1905,0.0,0.2482544608223429,0.2482544608223429,6.670762826715926
3,1.0,30,5,30.0,split_servers,ING,12619,3600,484,2114,2114,2114,1484,0.038354861716459306,0.5872222222222222,0.5872222222222222,6.245105276521968
3,1.0,30,5,30.0,split_servers,PREPA,2482,2294,188,506,506,506,1599,0.0757453666398066,0.22057541412380122,0.22057541412380122,39.67265005472633
3,1.0,30,5,,fifo,ING,12610,11653,957,8137,8137,8137,3339,0.07589214908802537,0.6982751222861066,0.6982751222861066,11.705581652780113
3,1.0,30,5,,fifo,PREPA,2579,2388,191,1450,1450,1450,890,0.07405971306708026,0.6072026800670016,0.6072026800670016,12.98565173702629
3,1.0,30,5,,priority_ing,ING,12569,12014,555,8657,8657,8657,3294,0.04415625745882727,0.7205759946728817,0.7205759946728817,7.380940022548567
3,1.0,30,5,,priority_ing,PREPA,2541,2429,112,1428,1428,1428,857,0.0440771349862259,0.5878962536023055,0.5878962536023055,35.68785341232745
3,1.0,30,5,,split_servers,ING,12630,11230,1400,7656,7656,7656,3507,0.11084718923198733,0.6817453250222618,0.6817453250222618,8.372216191133488
3,1.0,30,5,,split_servers,PREPA,2579,2285,294,1469,1469,1469,654,0.113997673516867,0.6428884026258206,0.6428884026258206,40.749077892710105
3,1.0,30,30,10.0,fifo,ING,12714,4288,0,1689,1689,1689,2451,0.0,0.39388992537313433,0.39388992537313433,27.674133093484865
3,1.0,30,30,10.0,fifo,PREPA,2475,2475,0,590,590,590,1776,0.0,0.2383838383838384,0.2383838383838384,28.53088248828101
3,1.0,30,30,10.0,priority_ing,ING,12662,4184,0,1691,1691,1691,2312,0.0,0.40415869980879543,0.40415869980879543,27.815926486094696
3,1.0,30,30,10.0,priority_ing,PREPA,2524,2524,0,643,643,643,1788,0.0,0.25475435816164815,0.25475435816164815,29.78073687352853
3,1.0,30,30,10.0,split_servers,ING,12677,3556,626,1021,1021,1021,2407,0.04938076832058058,0.2871203599550056,0.2871203599550056,25.096698905486228
3,1.0,30,30,10.0,split_servers,PREPA,2540,2291,249,314,314,314,1685,0.09803149606299212,0.13705805325185508,0.13705805325185508,62.10566452482433
3,1.0,30,30,30.0,fifo,ING,12568,4096,0,1943,1943,1943,2043,0.0,0.474365234375,0.474365234375,28.772582550696914
3,1.0,30,30,30.0,fifo,PREPA,2601,2601,0,577,577,577,1951,0.0,0.22183775470972703,0.22183775470972703,27.167298376853203
3,1.0,30,30,30.0,priority_ing,ING,12571,4111,0,1896,1896,1896,2131,0.0,0.4612016540987594,0.4612016540987594,25.932082962326426
3,1.0,30,30,30.0,priority_ing,PREPA,2574,2574,0,521,521,521,1969,0.0,0.2024087024087024,0.2024087024087024,27.16296966937653
3,1.0,30,30,30.0,split_servers,ING,12571,3531,541,1163,1163,1163,2271,0.0430355580303874,0.329368450863778,0.329368450863778,24.515784792275344
3,1.0,30,30,30.0,split_servers,PREPA,2539,2317,222,309,309,309,1766,0.08743599842457661,0.13336210617177385,0.13336210617177385,58.90749504597847
3,1.0,30,30,,fifo,ING,12743,11744,999,8135,8135,8135,3304,0.0783959821078239,0.6926941416893733,0.6926941416893733,35.71586972442007
3,1.0,30,30,,fifo,PREPA,2559,2381,178,1460,1460,1460,847,0.06955842125830403,0.6131877362452751,0.6131877362452751,37.021893534162785
3,1.0,30,30,,priority_ing,ING,12528,11949,579,8378,8378,8378,3379,0.04621647509578544,0.701146539459369,0.701146539459369,30.93505273562874
3,1.0,30,30,,priority_ing,PREPA,2539,2433,106,1398,1398,1398,837,0.041748719968491534,0.5745992601726264,0.5745992601726264,58.82089070966107
3,1.0,30,30,,split_servers,ING,12697,11368,1329,7621,7621,7621,3513,0.10467039458139718,0.6703905700211119,0.6703905700211119,32.12148682418696
3,1.0,30,30,,split_servers,PREPA,2534,2269,265,1403,1403,1403,685,0.10457774269928966,0.618334067871309,0.618334067871309,61.72926869656973
3,2.0,10,5,10.0,fifo,ING,12605,4092,79,705,705,705,3334,0.006267354224514082,0.17228739002932553,0.17228739002932553,3.2574530985234134
3,2.0,10,5,10.0,fifo,PREPA,2596,2577,19,195,195,195,2368,0.007318952234206471,0.07566938300349244,0.07566938300349244,3.8319852485216934
3,2.0,10,5,10.0,priority_ing,ING,12794,4225,77,880,880,880,3289,0.006018446146631233,0.20828402366863905,0.20828402366863905,3.044758343751998
3,2.0,10,5,10.0,priority_ing,PREPA,2579,2560,19,248,248,248,2292,0.007367196587824738,0.096875,0.096875,4.155337837943239
3,2.0,10,5,10.0,split_servers,ING,12613,3264,1005,415,415,415,2813,0.07967969555220804,0.12714460784313725,0.12714460784313725,2.6292753153728845
3,2.0,10,5,10.0,split_servers,PREPA,2480,2125,355,129,129,129,1934,0.1431451612903226,0.06070588235294118,0.06070588235294118,16.139384214434052
3,2.0,10,5,30.0,fifo,ING,12681,3895,288,1254,1254,1254,2641,0.0227111426543648,0.32195121951219513,0.32195121951219513,3.97420592268677
3,2.0,10,5,30.0,fifo,PREPA,2504,2446,58,221,221,221,2209,0.0231629392971246,0.09035159443990189,0.09035159443990189,3.6485330615295846
3,2.0,10,5,30.0,priority_ing,ING,12601,3982,182,1362,1362,1362,2620,0.014443298150940401,0.3420391762933199,0.3420391762933199,3.39404807837598
3,2.0,10,5,30.0,priority_ing,PREPA,2536,2496,40,246,246,246,2233,0.015772870662460567,0.0985576923076923,0.0985576923076923,4.210234631612016
3,2.0,10,5,30.0,split_servers,ING,12748,2881,1286,667,667,667,2214,0.1008785691873235,0.23151683443248872,0.23151683443248872,3.10938724790069
3,2.0,10,5,30.0,split_servers,PREPA,2592,2033,559,167,167,167,1810,0.21566358024691357,0.08214461387112641,0.08214461387112641,19.018319793224105
3,2.0,10,5,,fifo,ING,12576,11144,1432,4418,4418,4418,6657,0.1138676844783715,0.3964465183058148,0.3964465183058148,4.705497631828643
3,2.0,10,5,,fifo,PREPA,2473,2206,267,696,696,696,1489,0.10796603315810756,0.3155031731640979,0.3155031731640979,5.90962645673958
3,2.0,10,5,,priority_ing,ING,12673,11350,1323,4642,4642,4642,6666,0.10439517083563482,0.4089867841409692,0.4089867841409692,3.861875568019728
3,2.0,10,5,,priority_ing,PREPA,2502,2248,254,776,776,776,1436,0.10151878497202238,0.34519572953736655,0.34519572953736655,9.930795781512936
3,2.0,10,5,,split_servers,ING,12758,10392,2366,3678,3678,3678,6646,0.18545226524533626,0.3539260969976905,0.3539260969976905,4.066710819689315
3,2.0,10,5,,split_servers,PREPA,2535,2074,461,724,724,724,1306,0.18185404339250494,0.3490838958534233,0.3490838958534233,14.385970598919188
3,2.0,10,30,10.0,fifo,ING,12606,3988,129,0,0,0,3915,0.010233222275107092,0.0,0.0,4.634555190279298
3,2.0,10,30,10.0,fifo,PREPA,2624,2590,34,0,0,0,2574,0.012957317073170731,0.0,0.0,5.23969800330753
3,2.0,10,30,10.0,priority_ing,ING,12710,4221,86,0,0,0,4124,0.006766325727773407,0.0,0.0,4.570647388049571
3,2.0,10,30,10.0,priority_ing,PREPA,2580,2558,22,0,0,0,2512,0.008527131782945736,0.0,0.0,5.964498541566832
3,2.0,10,30,10.0,split_servers,ING,12583,3370,799,0,0,0,3332,0.06349837081777,0.0,0.0,3.4378318610513108
3,2.0,10,30,10.0,split_servers,PREPA,2442,2141,301,0,0,0,2073,0.12325962325962327,0.0,0.0,15.386535080336534
3,2.0,10,30,30.0,fifo,ING,12582,3789,285,27,27,27,3749,0.022651406771578446,0.007125890736342043,0.007125890736342043,7.189151222568744
3,2.0,10,30,30.0,fifo,PREPA,2565,2491,74,9,9,9,2455,0.02884990253411306,0.0036130068245684463,0.0036130068245684463,6.120025356270672
3,2.0,10,30,30.0,priority_ing,ING,12647,3961,194,17,17,17,3935,0.015339606230726655,0.004291845493562232,0.004291845493562232,7.265404691367611
3,2.0,10,30,30.0,priority_ing,PREPA,2594,2563,31,12,12,12,2504,0.011950655358519661,0.0046820132657042525,0.0046820132657042525,8.12191859991876
3,2.0,10,30,30.0,split_servers,ING,12717,2977,1213,5,5,5,2972,0.09538413147754973,0.0016795431642593216,0.0016795431642593216,5.872449882136645
3,2.0,10,30,30.0,split_servers,PREPA,2489,2041,448,2,2,2,1994,0.1799919646444355,0.0009799118079372856,0.0009799118079372856,18.568713398418915
3,2.0,10,30,,fifo,ING,12513,11145,1368,4130,4130,4130,6798,0.10932630064732678,0.3705697622252131,0.3705697622252131,16.452728408334107
3,2.0,10,30,,fifo,PREPA,2542,2270,272,636,636,636,1584,0.10700236034618411,0.2801762114537445,0.2801762114537445,17.699505480497663
3,2.0,10,30,,priority_ing,ING,12775,11328,1447,4336,4336,4336,6792,0.11326810176125245,0.3827683615819209,0.3827683615819209,15.909323621713428
3,2.0,10,30,,priority_ing,PREPA,2563,2294,269,733,733,733,1491,0.10495513070620367,0.31952920662598083,0.31952920662598083,22.333636143932377
3,2.0,10,30,,split_servers,ING,12745,10084,2661,2962,2962,2962,6916,0.20878775990584542,0.2937326457754859,0.2937326457754859,15.25005627886823
3,2.0,10,30,,split_servers,PREPA,2527,2006,521,537,537,537,1404,0.20617332805698457,0.2676969092721834,0.2676969092721834,26.731078246695056
3,2.0,30,5,10.0,fifo,ING,12539,4193,0,762,762,762,3342,0.0,0.1817314571905557,0.1817314571905557,3.32582202827783
3,2.0,30,5,10.0,fifo,PREPA,2569,2569,0,225,225,225,2315,0.0,0.08758271701050993,0.08758271701050993,3.915532582773738
3,2.0,30,5,10.0,priority_ing,ING,12728,4244,0,829,829,829,3343,0.0,0.19533459000942507,0.19533459000942507,3.046417288442143
3,2.0,30,5,10.0,priority_ing,PREPA,2501,2501,0,228,228,228,2252,0.0,0.09116353458616554,0.09116353458616554,4.09359203583725
3,2.0,30,5,10.0,split_servers,ING,12672,3376,942,497,497,497,2843,0.07433712121212122,0.14721563981042654,0.14721563981042654,2.6721566078522296
3,2.0,30,5,10.0,split_servers,PREPA,2560,2179,381,126,126,126,1850,0.148828125,0.0578246902248738,0.0578246902248738,46.253785340381974
3,2.0,30,5,30.0,fifo,ING,12554,4101,3,1229,1229,1229,2872,0.00023896765971005257,0.2996830041453304,0.2996830041453304,4.223372490879975
3,2.0,30,5,30.0,fifo,PREPA,2549,2549,0,212,212,212,2327,0.0,0.08316987053746568,0.08316987053746568,4.13622844743448
3,2.0,30,5,30.0,priority_ing,ING,12564,4120,13,1369,1369,1369,2751,0.0010347023241006048,0.33228155339805826,0.33228155339805826,3.5531242605800055
3,2.0,30,5,30.0,priority_ing,PREPA,2530,2526,4,228,228,228,2288,0.0015810276679841897,0.09026128266033254,0.09026128266033254,4.665148244000035
3,2.0,30,5,30.0,split_servers,ING,12625,3085,1066,710,710,710,2375,0.08443564356435644,0.23014586709886548,0.23014586709886548,3.1489821710888104
3,2.0,30,5,30.0,split_servers,PREPA,2571,2178,393,133,133,133,1844,0.1528588098016336,0.06106519742883379,0.06106519742883379,51.26563154460756
3,2.0,30,5,,fifo,ING,12649,11824,825,5134,5134,5134,6520,0.06522254723693573,0.4342016238159675,0.4342016238159675,8.535223486300213
3,2.0,30,5,,fifo,PREPA,2524,2369,155,810,810,810,1518,0.06141045958795563,0.3419164204305614,0.3419164204305614,9.8042748521528
3,2.0,30,5,,priority_ing,ING,12600,11749,851,5016,5016,5016,6681,0.06753968253968254,0.4269299514852328,0.4269299514852328,4.09491958762815
3,2.0,30,5,,priority_ing,PREPA,2600,2442,158,806,806,806,1479,0.06076923076923077,0.33005733005733007,0.33005733005733007,34.34636938858079
3,2.0,30,5,,split_servers,ING,12781,11317,1464,4309,4309,4309,6937,0.11454502777560441,0.3807546169479544,0.3807546169479544,5.0854790588782235
3,2.0,30,5,,split_servers,PREPA,2441,2157,284,779,779,779,1213,0.11634575993445309,0.36114974501622626,0.36114974501622626,40.72567779149372
3,2.0,30,30,10.0,fifo,ING,12589,4110,0,0,0,0,4040,0.0,0.0,0.0,4.914081876819164
3,2.0,30,30,10.0,fifo,PREPA,2557,2557,0,0,0,0,2527,0.0,0.0,0.0,5.512057241057873
3,2.0,30,30,10.0,priority_ing,ING,12650,4190,0,3,3,3,4125,0.0,0.0007159904534606205,0.0007159904534606205,4.741638240829917
3,2.0,30,30,10.0,priority_ing,PREPA,2532,2532,0,4,4,4,2504,0.0,0.001579778830963665,0.001579778830963665,6.147640302697161
3,2.0,30,30,10.0,split_servers,ING,12696,3808,413,0,0,0,3758,0.0325299306868305,0.0,0.0,3.954511158831091
3,2.0,30,30,10.0,split_servers,PREPA,2411,2278,133,0,0,0,2094,0.05516383243467441,0.0,0.0,36.08943188841569
3,2.0,30,30,30.0,fifo,ING,12494,4065,0,49,49,49,4002,0.0,0.012054120541205412,0.012054120541205412,7.952858125599825
3,2.0,30,30,30.0,fifo,PREPA,2569,2569,0,14,14,14,2510,0.0,0.005449591280653951,0.005449591280653951,7.0992815394852355
3,2.0,30,30,30.0,priority_ing,ING,12559,4092,0,51,51,51,4036,0.0,0.012463343108504398,0.012463343108504398,7.110451150663742
3,2.0,30,30,30.0,priority_ing,PREPA,2504,2504,0,15,15,15,2433,0.0,0.0059904153354632585,0.0059904153354632585,7.925661771489334
3,2.0,30,30,30.0,split_servers,ING,12628,3305,795,25,25,25,3279,0.06295533734558124,0.007564296520423601,0.007564296520423601,6.808767281725685
3,2.0,30,30,30.0,split_servers,PREPA,2546,2267,279,4,4,4,2038,0.10958366064414768,0.00176444640494045,0.00176444640494045,45.23879210744438
3,2.0,30,30,,fifo,ING,12563,11889,674,4844,4844,4844,6749,0.05364960598583141,0.4074354445285558,0.4074354445285558,20.285245795368024
3,2.0,30,30,,fifo,PREPA,2547,2395,152,778,778,778,1554,0.0596780526109148,0.3248434237995825,0.3248434237995825,21.22707196073014
3,2.0,30,30,,priority_ing,ING,12631,11746,885,4728,4728,4728,6817,0.07006571134510332,0.4025200068108292,0.4025200068108292,16.195585584342414
3,2.0,30,30,,priority_ing,PREPA,2635,2454,181,816,816,816,1460,0.06869070208728653,0.33251833740831294,0.33251833740831294,46.758602566309236
3,2.0,30,30,,split_servers,ING,12722,11192,1530,4035,4035,4035,6975,0.12026410941675837,0.3605253752680486,0.3605253752680486,17.53422224396031
3,2.0,30,30,,split_servers,PREPA,2581,2263,318,750,750,750,1329,0.12320805889190237,0.3314184710561202,0.3314184710561202,46.11174363874222
4,1.0,10,5,10.0,fifo,ING,12669,4146,23,2075,2075,2075,2018,0.0018154550477543611,0.5004823926676315,0.5004823926676315,5.476224245817554
4,1.0,10,5,10.0,fifo,PREPA,2602,2598,4,791,791,791,1779,0.0015372790161414297,0.3044649730561971,0.3044649730561971,6.202198090760117
4,1.0,10,5,10.0,priority_ing,ING,12703,4166,14,2097,2097,2097,2012,0.0011021018657010155,0.5033605376860297,0.5033605376860297,5.312950704669596
4,1.0,10,5,10.0,priority_ing,PREPA,2508,2503,5,748,748,748,1739,0.001993620414673046,0.29884139033160206,0.29884139033160206,6.055457158641715
4,1.0,10,5,10.0,split_servers,ING,12642,3169,1082,1234,1234,1234,1895,0.08558772346147761,0.38939728621016095,0.38939728621016095,4.777716952359024
4,1.0,10,5,10.0,split_servers,PREPA,2536,2147,389,438,438,438,1625,0.153391167192429,0.2040055891942245,0.2040055891942245,22.322425691106496
4,1.0,10,5,30.0,fifo,ING,12626,4028,31,2594,2594,2594,1434,0.00245525106922224,0.6439920556107249,0.6439920556107249,6.024639614933198
4,1.0,10,5,30.0,fifo,PREPA,2540,2531,9,646,646,646,1854,0.003543307086614173,0.2552350849466614,0.2552350849466614,5.298612796694016
4,1.0,10,5,30.0,priority_ing,ING,12564,4079,10,2616,2616,2616,1463,0.000795924864692773,0.641333660210836,0.641333660210836,5.872684585260094
4,1.0,10,5,30.0,priority_ing,PREPA,2561,2554,7,634,634,634,1892,0.002733307301835221,0.24823805794831635,0.24823805794831635,5.398305882749107
4,1.0,10,5,30.0,split_servers,ING,12734,3233,929,1823,1823,1823,1410,0.0729542955866185,0.5638725641818744,0.5638725641818744,5.527699084115379
4,1.0,10,5,30.0,split_servers,PREPA,2540,2126,414,432,432,432,1614,0.16299212598425197,0.20319849482596425,0.20319849482596425,20.541941929581338
4,1.0,10,5,,fifo,ING,12573,12352,221,8861,8861,8861,3427,0.0175773482860097,0.7173737046632125,0.7173737046632125,6.74303171599882
4,1.0,10,5,,fifo,PREPA,2576,2525,51,1723,1723,1723,785,0.019798136645962732,0.6823762376237624,0.6823762376237624,8.120282017706757
4,1.0,10,5,,priority_ing,ING,12552,12402,150,8844,8844,8844,3511,0.011950286806883365,0.7131107885824867,0.7131107885824867,6.4789608095337945
4,1.0,10,5,,priority_ing,PREPA,2491,2456,35,1664,1664,1664,778,0.014050582095543959,0.6775244299674267,0.6775244299674267,8.239916699586203
4,1.0,10,5,,split_servers,ING,12511,10760,1751,7156,7156,7156,3555,0.13995683798257533,0.6650557620817844,0.6650557620817844,6.137763707528978
4,1.0,10,5,,split_servers,PREPA,2470,2108,362,1320,1320,1320,726,0.1465587044534413,0.6261859582542695,0.6261859582542695,22.28039015326845
4,1.0,10,30,10.0,fifo,ING,12657,4184,30,1715,1715,1715,2313,0.002370229912301493,0.40989483747609945,0.40989483747609945,27.568416183204945
4,1.0,10,30,10.0,fifo,PREPA,2565,2560,5,640,640,640,1829,0.001949317738791423,0.25,0.25,28.669165791720477
4,1.0,10,30,10.0,priority_ing,ING,12613,4162,12,1670,1670,1670,2350,0.0009513993498771109,0.4012493993272465,0.4012493993272465,27.307652801560458
4,1.0,10,30,10.0,priority_ing,PREPA,2591,2587,4,648,648,648,1833,0.0015438054805094559,0.250483185156552,0.250483185156552,28.46567099937618
4,1.0,10,30,10.0,split_servers,ING,12799,3166,966,705,705,705,2338,0.07547464645675443,0.22267845862286798,0.22267845862286798,23.936927085602267
4,1.0,10,30,10.0,split_servers,PREPA,2495,2127,368,264,264,264,1745,0.1474949899799599,0.12411847672778561,0.12411847672778561,40.21985935590678
4,1.0,10,30,30.0,fifo,ING,12772,4107,35,1961,1961,1961,2055,0.00274036955840902,0.4774774774774775,0.4774774774774775,26.73879001677583
4,1.0,10,30,30.0,fifo,PREPA,2464,2456,8,499,499,499,1882,0.003246753246753247,0.20317589576547232,0.20317589576547232,26.27285834766908
4,1.0,10,30,30.0,priority_ing,ING,12688,4058,30,1853,1853,1853,2120,0.002364438839848676,0.45662888122227696,0.45662888122227696,26.139430978794252
4,1.0,10,30,30.0,priority_ing,PREPA,2552,2546,6,550,550,550,1920,0.0023510971786833857,0.21602513747054203,0.21602513747054203,25.804298595295073
4,1.0,10,30,30.0,split_servers,ING,12650,3209,925,944,944,944,2184,0.07312252964426877,0.29417263945154254,0.29417263945154254,21.367530254556883
4,1.0,10,30,30.0,split_servers,PREPA,2485,2116,369,214,214,214,1786,0.14849094567404428,0.10113421550094517,0.10113421550094517,36.58258160452828
4,1.0,10,30,,fifo,ING,12648,12418,230,8795,8795,8795,3406,0.018184693232131562,0.7082460943791271,0.7082460943791271,31.052350821243852
4,1.0,10,30,,fifo,PREPA,2530,2474,56,1696,1696,1696,736,0.022134387351778657,0.6855295068714632,0.6855295068714632,32.4146797794699
4,1.0,10,30,,priority_ing,ING,12566,12408,158,8729,8729,8729,3491,0.012573611332166163,0.7034977433913604,0.7034977433913604,29.96369627423325
4,1.0,10,30,,priority_ing,PREPA,2513,2472,41,1627,1627,1627,785,0.01631516116195782,0.6581715210355987,0.6581715210355987,31.88329423470441
4,1.0,10,30,,split_servers,ING,12466,10784,1682,6988,6988,6988,3600,0.13492700144392747,0.6479970326409495,0.6479970326409495,29.27945672385788
4,1.0,10,30,,split_servers,PREPA,2494,2125,369,1314,1314,1314,717,0.14795509222133119,0.6183529411764705,0.6183529411764705,44.389618782079914
4,1.0,30,5,10.0,fifo,ING,12604,4166,0,2091,2091,2091,2021,0.0,0.5019203072491598,0.5019203072491598,5.438565966922633
4,1.0,30,5,10.0,fifo,PREPA,2567,2567,0,745,745,745,1800,0.0,0.2902220490845345,0.2902220490845345,6.143055726390122
4,1.0,30,5,10.0,priority_ing,ING,12766,4181,0,2141,2141,2141,1982,0.0,0.5120784501315475,0.5120784501315475,5.400642547866855
4,1.0,30,5,10.0,priority_ing,PREPA,2532,2532,0,773,773,773,1740,0.0,0.30529225908372826,0.30529225908372826,6.070132333749309
4,1.0,30,5,10.0,split_servers,ING,12630,3585,669,1610,1610,1610,1924,0.05296912114014252,0.4490934449093445,0.4490934449093445,5.121894526349886
4,1.0,30,5,10.0,split_servers,PREPA,2579,2306,273,495,495,495,1618,0.1058549825513765,0.21465741543798786,0.21465741543798786,48.8618228227375
4,1.0,30,5,30.0,fifo,ING,12678,4150,0,2713,2713,2713,1437,0.0,0.6537349397590362,0.6537349397590362,6.124062574717383
4,1.0,30,5,30.0,fifo,PREPA,2570,2570,0,684,684,684,1868,0.0,0.266147859922179,0.266147859922179,5.287757334521719
4,1.0,30,5,30.0,priority_ing,ING,12612,4117,0,2618,2618,2618,1499,0.0,0.6358999271314064,0.6358999271314064,5.741883911826453
4,1.0,30,5,30.0,priority_ing,PREPA,2545,2545,0,646,646,646,1877,0.0,0.2538310412573674,0.2538310412573674,5.32707667386174
4,1.0,30,5,30.0,split_servers,ING,12599,3795,324,2281,2281,2281,1514,0.02571632669259465,0.6010540184453228,0.6010540184453228,5.502667422902261
4,1.0,30,5,30.0,split_servers,PREPA,2522,2344,178,523,523,523,1638,0.07057890563045202,0.22312286689419794,0.22312286689419794,41.72059729633475
4,1.0,30,5,,fifo,ING,12509,12509,0,9029,9029,9029,3431,0.0,0.7218003037812775,0.7218003037812775,6.8470937334521995
4,1.0,30,5,,fifo,PREPA,2537,2537,0,1767,1767,1767,763,0.0,0.696491919590067,0.696491919590067,8.180569557334065
4,1.0,30,5,,priority_ing,ING,12573,12573,0,9103,9103,9103,3425,0.0,0.7240117712558658,0.7240117712558658,6.596098187070486
4,1.0,30,5,,priority_ing,PREPA,2471,2471,0,1701,1701,1701,751,0.0,0.6883852691218131,0.6883852691218131,9.136073816853898
4,1.0,30,5,,split_servers,ING,12695,11498,1197,7932,7932,7932,3517,0.09428909019298937,0.6898591059314664,0.6898591059314664,6.3372390515376935
4,1.0,30,5,,split_servers,PREPA,2492,2256,236,1391,1391,1391,671,0.09470304975922954,0.6165780141843972,0.6165780141843972,48.45551178403035
4,1.0,30,30,10.0,fifo,ING,12666,4223,0,1756,1756,1756,2323,0.0,0.41581813876391194,0.41581813876391194,27.651536028715352
4,1.0,30,30,10.0,fifo,PREPA,2499,2499,0,580,580,580,1819,0.0,0.23209283713485393,0.23209283713485393,28.752587273685847
4,1.0,30,30,10.0,priority_ing,ING,12621,4143,0,1660,1660,1660,2338,0.0,0.40067583876418056,0.40067583876418056,27.070270278711213
4,1.0,30,30,10.0,priority_ing,PREPA,2605,2605,0,622,622,622,1863,0.0,0.23877159309021112,0.23877159309021112,28.416579919575547
4,1.0,30,30,10.0,split_servers,ING,12626,3309,855,842,842,842,2353,0.06771740852209726,0.25445754004230886,0.25445754004230886,23.16568303973742
4,1.0,30,30,10.0,split_servers,PREPA,2643,2249,394,266,266,266,1695,0.14907302307983353,0.11827478879502001,0.11827478879502001,68.08649021112831
4,1.0,30,30,30.0,fifo,ING,12704,4167,0,2016,2016,2016,2055,0.0,0.4838012958963283,0.4838012958963283,26.378888145325394
4,1.0,30,30,30.0,fifo,PREPA,2517,2517,0,488,488,488,1934,0.0,0.19388160508541916,0.19388160508541916,25.65662744743357
4,1.0,30,30,30.0,priority_ing,ING,12689,4137,0,1945,1945,1945,2097,0.0,0.4701474498428813,0.4701474498428813,26.25484426467869
4,1.0,30,30,30.0,priority_ing,PREPA,2531,2531,0,536,536,536,1920,0.0,0.2117740023706045,0.2117740023706045,26.00978667086388
4,1.0,30,30,30.0,split_servers,ING,12671,3415,664,1049,1049,1049,2297,0.05240312524662615,0.3071742313323573,0.3071742313323573,21.595941316697235
4,1.0,30,30,30.0,split_servers,PREPA,2512,2276,236,246,246,246,1752,0.09394904458598727,0.10808435852372583,0.10808435852372583,59.27709168207823
4,1.0,30,30,,fifo,ING,12486,12485,1,8849,8849,8849,3437,8.008970046452026e-05,0.7087705246295555,0.7087705246295555,30.67882540526185
4,1.0,30,30,,fifo,PREPA,2558,2558,0,1746,1746,1746,778,0.0,0.6825645035183737,0.6825645035183737,31.73038909676332
4,1.0,30,30,,priority_ing,ING,12707,12707,0,9113,9113,9113,3400,0.0,0.7171637680018887,0.7171637680018887,30.86476589992252
4,1.0,30,30,,priority_ing,PREPA,2497,2497,0,1710,1710,1710,733,0.0,0.6848217861433721,0.6848217861433721,33.72277203799802
4,1.0,30,30,,split_servers,ING,12610,11396,1214,7687,7687,7687,3514,0.09627279936558288,0.6745349245349246,0.6745349245349246,29.927807453276444
4,1.0,30,30,,split_servers,PREPA,2497,2266,231,1339,1339,1339,701,0.09251101321585903,0.5909090909090909,0.5909090909090909,70.04935761418032
4,2.0,10,5,10.0,fifo,ING,12729,4164,8,958,958,958,3160,0.000628486134024668,0.23006724303554274,0.23006724303554274,2.718855068167291
4,2.0,10,5,10.0,fifo,PREPA,2508,2508,0,205,205,205,2282,0.0,0.0817384370015949,0.0817384370015949,3.480955265197262
4,2.0,10,5,10.0,priority_ing,ING,12664,4176,15,899,899,899,3229,0.001184459886291851,0.2152777777777778,0.2152777777777778,2.6936713314747593
4,2.0,10,5,10.0,priority_ing,PREPA,2609,2608,1,301,301,301,2284,0.0003832886163280951,0.11541411042944785,0.11541411042944785,3.455443598813075
4,2.0,10,5,10.0,split_servers,ING,12649,3206,1049,523,523,523,2642,0.08293145703217646,0.16313162819713037,0.16313162819713037,2.3627459296181486
4,2.0,10,5,10.0,split_servers,PREPA,2552,2139,413,129,129,129,1939,0.16183385579937304,0.06030855539971949,0.06030855539971949,18.974824660703213
4,2.0,10,5,30.0,fifo,ING,12618,4128,56,1556,1556,1556,2572,0.004438104295450943,0.37693798449612403,0.37693798449612403,3.3207752322126614
4,2.0,10,5,30.0,fifo,PREPA,2532,2522,10,303,303,303,2212,0.0039494470774091624,0.12014274385408406,0.12014274385408406,3.259306489500916
4,2.0,10,5,30.0,priority_ing,ING,12702,4198,46,1631,1631,1631,2567,0.0036214769327664936,0.3885183420676513,0.3885183420676513,3.1353067652704043
